age,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,target
42,10,2,3,0,1,15024,0,50,1
47,9,2,9,5,0,0,0,40,0
42,9,0,2,1,1,0,0,75,1
34,10,2,3,0,1,0,0,65,1
21,9,4,7,3,0,0,0,32,0
30,14,2,7,0,1,0,0,15,1
53,14,2,3,5,0,0,0,50,1
34,9,2,2,0,1,0,0,40,0
37,13,2,5,0,1,0,0,40,0
27,9,4,0,3,0,0,0,40,0
31,13,4,11,1,1,0,0,40,0
30,10,2,0,5,0,0,0,40,0
33,9,0,13,1,1,0,0,45,0
41,10,2,3,0,1,0,0,40,0
23,10,2,9,0,1,0,0,30,0
65,10,2,3,5,0,0,0,40,0
30,9,4,7,4,0,0,0,40,0
51,11,2,7,0,1,4064,0,55,0
30,10,4,5,3,1,0,0,40,0
49,14,0,11,1,1,4787,0,45,1
37,9,2,9,0,1,3137,0,30,0
42,9,4,2,1,1,0,0,40,0
62,11,2,3,5,0,0,0,45,1
31,10,2,13,0,1,5178,0,40,1
50,13,2,12,0,1,0,0,20,1
33,13,2,0,2,1,0,0,40,0
27,10,4,13,2,1,0,0,40,0
31,11,2,2,0,1,4386,0,40,1
35,10,4,6,2,1,0,0,40,0
55,10,2,13,0,1,0,0,6,1
54,13,2,3,5,0,0,1977,35,1
56,13,2,12,0,1,0,0,48,1
21,11,4,0,1,0,0,0,40,0
66,4,6,7,1,0,0,0,20,0
46,9,2,2,0,1,0,0,50,0
23,13,4,3,1,0,0,0,38,0
43,14,4,3,1,0,0,0,45,0
40,9,2,6,0,1,0,0,55,0
52,3,2,2,0,1,0,0,40,0
59,13,2,9,0,1,0,0,50,1
36,11,5,0,3,0,0,0,40,0
33,9,4,13,1,1,0,0,40,0
20,9,2,11,0,1,0,0,40,0
21,9,4,6,1,1,0,0,35,0
42,14,2,3,0,1,0,0,50,1
62,9,6,11,1,0,0,0,43,0
54,9,4,11,1,1,0,0,40,0
35,4,4,6,3,0,0,0,30,0
36,12,4,12,1,0,0,0,40,0
21,9,4,0,2,0,0,0,45,0
30,9,5,4,4,0,0,0,14,0
46,10,2,2,0,1,0,0,40,1
32,3,2,6,5,0,0,0,40,1
21,10,4,11,2,1,0,0,64,0
39,9,4,0,1,1,0,0,40,0
54,9,3,3,1,0,0,0,43,0
32,10,2,6,0,1,3464,0,40,0
23,9,4,6,3,1,0,0,40,0
42,2,2,6,0,1,0,0,40,0
28,10,4,7,1,1,0,0,35,0
28,9,2,2,0,1,0,0,40,0
35,12,2,12,0,1,0,0,40,0
19,10,4,3,3,0,0,0,40,0
27,9,4,5,1,1,0,0,35,0
54,2,2,13,0,1,0,0,50,0
19,9,4,11,3,0,0,0,35,0
27,10,4,11,1,0,0,0,30,0
35,12,4,0,1,0,0,0,35,0
19,10,4,9,3,0,0,0,20,0
30,9,2,5,0,1,0,0,40,1
32,13,4,12,1,1,0,0,40,0
31,10,4,11,1,0,0,0,40,0
26,11,4,11,2,1,0,0,65,0
44,10,6,11,1,0,0,0,25,0
52,13,2,3,0,1,0,0,50,1
30,10,2,4,0,1,0,0,40,0
32,9,4,7,1,0,0,0,60,0
19,9,4,2,3,1,0,0,40,0
33,9,5,6,1,1,0,0,30,0
20,10,4,5,1,1,0,0,40,0
61,4,2,6,0,1,0,0,40,0
33,10,4,7,1,0,0,0,35,0
24,10,4,11,3,0,0,0,35,0
31,13,0,2,1,1,0,0,60,0
32,11,0,3,4,0,0,0,50,0
29,12,2,12,5,0,0,0,40,0
61,6,0,7,1,1,0,0,24,0
48,9,2,6,5,0,0,0,50,0
29,12,0,0,1,0,0,0,40,0
22,12,4,0,1,0,0,0,15,0
32,9,2,2,0,1,0,1672,40,0
38,9,2,2,0,1,0,0,40,0
27,10,0,6,4,0,0,0,40,0
26,9,4,2,2,1,0,0,40,0
35,9,4,0,1,1,8614,0,40,1
62,9,0,0,4,0,0,0,40,0
28,9,4,7,4,0,0,0,40,0
50,9,5,2,1,1,0,0,40,0
34,13,4,11,1,1,99999,0,50,1
37,9,2,2,0,1,0,0,40,0
63,2,6,6,4,0,0,0,44,0
35,5,4,5,1,1,0,0,40,0
55,13,2,11,0,1,0,0,40,1
40,9,2,11,5,0,0,0,40,1
25,9,2,11,0,1,0,0,50,0
51,10,2,3,0,1,0,0,40,0
37,13,2,3,0,1,7298,0,40,1
54,13,2,3,0,1,7298,0,55,1
47,10,2,7,0,1,0,0,40,1
26,13,4,3,3,0,0,0,40,0
46,11,3,2,4,1,0,0,40,0
24,8,4,2,2,1,0,0,40,0
19,4,4,0,3,1,0,0,80,0
35,9,2,11,0,1,0,1902,40,1
36,13,4,9,3,1,0,0,35,0
18,8,4,7,3,0,0,0,20,0
46,14,2,9,0,1,0,0,40,1
30,9,4,7,4,0,0,0,32,0
29,9,4,7,1,0,0,0,40,0
65,9,6,7,4,0,0,0,20,0
41,14,2,3,5,0,0,0,40,1
34,13,2,3,0,1,0,0,40,0
58,4,2,13,0,1,0,0,40,0
39,9,4,7,4,0,0,0,40,0
21,10,4,7,3,0,0,0,40,0
31,9,2,13,0,1,0,0,50,1
33,16,2,9,0,1,0,0,50,1
28,13,2,3,0,1,0,0,60,0
32,9,4,0,4,0,2977,0,35,0
32,13,4,3,1,1,0,0,55,1
31,9,5,7,4,0,0,0,40,0
41,15,2,3,0,1,15024,0,40,1
48,13,2,12,0,1,0,0,45,1
27,9,4,13,3,1,0,0,40,0
45,9,6,2,4,0,0,0,40,0
34,9,2,3,0,1,0,0,50,0
17,6,4,11,3,0,0,0,10,0
25,9,4,5,3,1,0,0,23,0
34,13,4,9,1,0,0,0,62,1
33,9,0,11,4,0,0,0,40,0
21,10,4,0,1,0,0,0,20,0
22,9,4,6,1,1,0,0,50,0
61,10,2,9,0,1,0,0,42,0
40,9,2,0,5,0,0,0,30,1
58,10,2,11,0,1,0,0,12,0
30,10,2,2,0,1,0,0,58,0
24,9,4,2,3,1,0,0,60,0
52,8,2,3,0,1,0,0,50,1
50,9,6,11,4,0,0,0,40,0
49,10,2,2,0,1,0,0,30,0
22,9,4,0,3,0,0,0,40,0
21,10,4,0,3,0,0,0,40,0
25,10,4,6,3,0,0,0,50,0
34,9,2,0,0,1,0,0,45,0
48,6,2,3,0,1,0,0,45,1
21,10,4,0,4,0,0,0,40,0
20,4,4,6,3,0,0,0,52,0
30,10,2,0,0,1,0,0,40,1
44,9,2,11,0,1,0,1902,40,1
44,9,4,2,1,1,0,0,60,0
29,9,2,13,0,1,0,0,60,0
31,15,0,12,1,0,0,0,35,0
35,9,2,2,0,1,0,0,40,0
27,9,4,0,1,1,0,0,40,0
26,13,4,3,1,0,0,0,45,0
37,5,2,13,0,1,0,0,70,1
44,4,2,7,5,0,0,0,55,0
34,13,2,3,0,1,0,0,40,1
28,12,4,2,3,1,0,0,5,0
30,10,2,7,5,0,0,0,45,0
41,13,2,9,0,1,0,0,35,0
23,13,4,12,3,0,0,0,40,0
19,9,4,5,2,1,0,0,70,0
48,2,2,4,0,1,3781,0,50,0
26,10,4,7,1,1,0,0,20,0
32,13,2,11,0,1,0,0,40,1
26,9,0,0,4,0,0,0,48,0
36,14,2,9,0,1,7298,0,55,1
49,9,2,13,0,1,0,0,40,0
54,14,0,12,1,1,0,0,40,1
36,9,0,2,1,1,0,0,55,0
41,9,0,5,4,1,0,0,48,0
27,13,4,7,1,1,0,0,35,0
40,11,2,4,0,1,0,0,60,0
46,9,0,2,1,1,0,0,40,0
43,5,0,13,1,1,0,0,40,0
46,9,0,2,2,1,0,0,40,0
51,10,2,3,0,1,0,0,60,0
19,10,4,0,3,0,0,0,15,0
67,16,4,9,1,0,7896,0,50,1
31,9,2,6,0,1,0,0,40,0
27,13,2,11,0,1,0,0,50,1
21,10,4,7,3,0,0,0,40,0
36,9,2,13,0,1,0,0,50,0
23,9,4,6,3,0,0,0,16,0
62,14,2,9,5,0,0,0,40,1
31,13,2,10,0,1,0,0,50,1
52,13,2,3,0,1,0,1887,40,1
39,9,2,4,0,1,0,0,40,0
24,13,4,9,3,1,0,0,30,0
38,9,2,6,0,1,0,0,40,0
36,9,2,3,0,1,0,0,40,0
17,7,4,11,3,0,0,0,15,0
27,9,3,7,4,0,0,0,40,0
30,10,0,2,1,1,0,0,40,0
43,9,0,3,4,0,0,0,40,0
51,7,0,7,4,0,0,0,30,0
47,13,6,8,4,0,25236,0,35,1
49,16,4,3,1,0,0,2258,50,1
34,9,2,2,0,1,0,0,48,1
79,16,6,3,1,1,0,0,6,1
28,10,0,7,4,1,0,0,40,0
41,10,2,3,0,1,0,0,50,0
21,10,2,7,0,1,0,0,50,0
31,13,4,12,1,0,0,0,40,0
45,9,2,3,0,1,0,0,45,0
23,9,4,13,1,1,0,0,50,0
32,10,2,3,0,1,0,0,50,0
67,7,2,13,0,1,0,0,40,0
32,14,2,3,0,1,0,0,55,1
35,9,2,4,0,1,0,0,50,0
29,10,2,9,0,1,0,0,40,0
38,9,2,2,0,1,0,0,40,0
38,10,2,11,0,1,0,0,60,0
18,9,4,9,1,1,0,0,30,0
47,9,2,9,0,1,5013,0,24,0
22,9,4,0,1,0,0,0,40,0
21,10,2,3,0,1,0,2377,48,0
40,15,2,9,0,1,15024,0,55,1
23,13,4,6,3,0,0,1719,40,0
25,10,2,6,0,1,0,0,40,0
44,10,4,11,1,1,0,2258,60,0
43,9,2,0,5,0,0,0,25,1
31,13,2,3,0,1,0,1977,55,1
33,10,2,2,0,1,0,0,40,0
41,9,2,3,0,1,0,0,40,1
29,14,2,2,0,1,0,0,30,0
78,4,2,5,0,1,1797,0,15,0
64,9,2,3,0,1,0,0,40,1
58,13,2,3,0,1,0,0,50,1
20,9,4,0,3,0,0,0,40,0
35,10,2,11,0,1,0,0,40,0
27,9,2,6,0,1,0,0,40,0
37,9,2,11,0,1,99999,0,50,1
42,11,4,0,1,0,0,0,40,0
47,8,2,0,0,1,0,0,35,0
29,9,4,5,1,0,0,0,40,0
33,2,4,11,3,0,0,0,24,0
44,10,6,3,1,0,0,0,40,0
25,9,4,13,1,1,0,0,78,0
24,13,4,0,2,0,0,0,10,0
42,13,0,0,4,0,2977,0,40,0
53,13,2,3,0,1,0,0,50,1
39,13,0,3,4,0,0,0,60,0
72,9,2,4,0,1,0,0,40,0
43,5,4,11,3,0,0,0,44,0
25,10,2,10,0,1,0,0,40,0
37,12,2,9,0,1,0,0,45,1
27,9,4,6,1,0,0,0,40,0
39,16,2,9,0,1,0,0,50,1
64,9,2,2,0,1,2635,0,24,0
29,9,4,2,1,1,0,0,50,1
50,13,2,3,0,1,0,0,50,1
33,3,4,7,4,0,0,0,40,0
18,9,4,11,1,0,0,0,20,0
20,7,4,5,1,1,0,0,32,0
32,10,5,12,4,0,0,0,50,0
45,10,0,0,4,0,0,0,40,0
48,9,2,5,5,0,0,0,40,0
23,9,4,6,3,0,0,0,40,0
34,13,2,10,0,1,0,1902,48,1
43,13,5,3,4,1,8614,0,40,1
44,13,2,11,0,1,0,0,40,1
47,10,2,12,0,1,0,0,40,1
47,9,3,2,1,0,0,0,40,0
46,2,4,7,1,0,0,0,20,0
19,9,4,11,3,0,0,0,40,0
51,9,2,0,0,1,0,0,40,0
41,9,5,3,4,1,0,0,40,0
37,7,5,7,4,0,0,0,40,0
31,9,4,2,3,1,0,0,40,0
25,9,4,7,1,1,0,0,40,0
46,10,2,12,0,1,0,0,40,1
53,9,2,2,0,1,5178,0,45,1
47,16,4,9,4,0,0,0,40,0
28,9,2,3,0,1,0,0,50,1
60,10,2,13,0,1,3137,0,46,0
43,9,2,6,0,1,0,0,40,0
45,9,2,2,0,1,7688,0,50,1
28,6,4,5,2,1,0,0,40,0
19,7,4,5,2,1,0,0,30,0
51,15,2,9,0,1,99999,0,70,1
19,9,4,2,2,1,0,0,35,0
64,16,2,9,0,1,0,0,60,1
44,16,2,3,0,1,0,0,60,1
21,9,4,2,1,1,0,0,48,0
33,9,4,9,1,1,0,0,40,0
63,13,2,10,0,1,0,0,40,1
44,14,2,9,0,1,15024,0,35,1
28,9,4,3,4,0,0,0,70,0
24,13,4,11,3,1,0,0,40,0
20,10,4,0,3,0,0,0,20,0
20,9,4,5,3,1,0,0,40,0
21,9,4,5,3,1,0,0,40,0
34,10,2,6,0,1,0,0,52,0
17,7,4,11,3,0,0,0,15,0
35,7,5,7,4,0,0,0,40,0
26,9,4,4,1,1,0,0,40,0
35,9,0,4,1,1,0,0,70,0
25,9,4,6,1,1,0,0,40,0
27,10,2,7,0,1,0,0,40,0
52,11,2,10,0,1,0,0,40,1
43,13,4,9,4,0,0,0,50,0
36,14,2,11,0,1,7688,0,50,1
37,9,4,6,3,1,0,0,40,0
58,9,4,0,1,0,0,0,40,0
25,12,4,2,1,1,0,0,45,0
54,14,2,7,0,1,0,0,40,0
65,13,2,3,0,1,99999,0,65,1
44,9,4,6,1,0,0,0,45,0
61,3,2,2,0,1,0,0,40,0
29,9,2,2,0,1,0,0,40,0
34,10,2,2,0,1,0,0,40,1
24,10,4,7,1,0,0,0,40,0
40,12,2,12,0,1,0,0,42,1
42,15,2,9,0,1,0,0,60,1
50,9,4,6,1,1,0,0,40,0
49,9,2,6,0,1,0,0,40,0
38,9,0,6,1,1,0,0,40,0
41,9,2,0,0,1,0,0,45,0
70,10,4,3,1,1,0,0,5,0
51,10,2,2,0,1,0,0,40,1
24,13,4,9,1,0,0,0,40,0
57,9,2,2,0,1,0,0,48,1
22,10,4,0,3,0,0,0,20,0
31,10,2,2,0,1,0,0,40,1
28,10,2,12,5,0,0,0,40,0
45,9,2,3,0,1,0,0,50,0
39,9,2,2,0,1,0,0,40,1
26,10,4,11,1,0,0,0,40,0
38,9,2,2,0,1,0,0,40,0
38,14,2,9,0,1,99999,0,60,1
19,9,4,5,3,1,0,0,20,0
30,9,2,6,0,1,0,0,44,0
28,14,2,9,0,1,0,0,40,1
53,5,4,2,1,1,0,0,40,0
32,13,4,9,1,1,0,0,38,0
57,15,2,9,0,1,15024,0,60,1
47,14,0,9,1,0,0,0,40,0
36,10,2,2,0,1,0,0,56,0
21,7,4,11,3,0,0,0,38,0
25,13,2,10,0,1,0,0,40,1
37,9,0,10,4,0,0,0,40,0
31,9,0,7,4,0,0,0,30,0
43,9,2,13,0,1,0,0,50,0
61,9,0,11,4,0,0,2754,25,0
56,10,2,0,0,1,0,0,35,0
59,4,5,7,3,0,0,0,38,0
44,10,2,2,0,1,0,1887,55,1
47,14,0,9,4,0,0,0,40,0
44,13,2,9,0,1,0,0,55,1
64,10,2,7,0,1,0,0,40,0
26,9,2,2,0,1,0,0,45,0
53,13,2,3,0,1,0,0,40,1
46,9,0,0,1,0,0,0,44,0
45,9,2,11,0,1,0,0,50,1
44,9,4,0,4,0,0,0,40,0
59,10,2,3,0,1,0,1977,48,1
65,16,2,3,0,1,99999,0,40,1
23,9,4,6,3,0,0,0,40,0
33,10,0,0,4,0,0,0,38,0
34,9,0,11,3,0,0,0,35,0
38,11,0,0,4,0,0,0,40,0
62,13,2,3,0,1,0,0,35,1
21,10,4,11,2,1,0,0,40,0
41,9,2,2,0,1,0,0,8,0
35,9,4,5,2,1,0,0,40,0
62,10,0,7,1,1,0,0,45,0
53,9,2,2,0,1,0,0,40,1
69,10,2,13,0,1,0,0,16,0
19,10,4,11,3,0,0,0,16,0
47,13,2,3,0,1,0,0,40,1
52,10,2,11,0,1,0,0,90,1
54,9,2,2,0,1,0,0,40,0
30,9,2,13,0,1,0,0,73,1
39,9,2,0,5,0,0,0,25,0
73,13,2,9,0,1,1173,0,75,0
64,13,2,11,0,1,0,0,40,0
32,9,4,2,3,1,0,0,40,0
51,9,2,9,0,1,0,0,40,1
57,13,4,11,1,1,0,0,40,0
25,9,4,6,4,1,0,0,40,0
53,9,2,7,0,1,0,1740,40,0
39,10,4,7,1,0,0,0,25,0
49,9,0,0,4,0,0,0,16,0
23,13,4,9,1,0,0,1092,40,0
28,13,4,9,1,1,0,0,55,1
46,14,2,9,0,1,0,1977,50,1
40,10,4,2,3,1,0,0,40,0
24,9,2,6,0,1,0,0,50,0
50,6,2,7,0,1,0,0,8,0
35,9,2,3,0,1,0,0,40,0
33,13,4,9,1,0,0,0,46,0
54,13,0,3,1,1,0,0,40,0
35,9,2,13,0,1,0,0,45,0
31,9,2,10,0,1,0,0,40,1
47,10,2,4,0,1,0,0,40,0
48,9,0,11,3,0,0,0,20,0
33,11,4,0,3,1,0,1669,55,0
35,13,2,3,0,1,0,0,40,1
36,1,4,6,1,1,0,0,40,0
30,13,4,3,1,0,0,0,55,0
39,10,2,2,0,1,0,0,55,1
25,10,4,5,1,1,0,0,40,0
40,9,0,7,1,0,0,0,35,0
25,9,2,3,0,1,0,0,40,0
33,9,2,6,5,0,0,0,40,0
53,10,0,5,1,1,0,0,40,0
18,7,4,7,3,1,0,0,10,0
41,9,4,6,4,1,0,0,40,0
25,13,2,9,0,1,0,0,50,0
66,4,6,4,4,1,0,0,50,0
53,10,0,0,4,0,1471,0,40,0
27,9,2,2,0,1,0,0,40,0
28,9,5,11,4,0,0,0,40,0
23,9,4,5,3,1,0,0,40,0
29,6,0,2,1,1,0,0,80,0
26,10,2,3,5,0,0,0,40,0
26,9,4,5,1,1,0,0,42,0
26,5,4,7,1,1,0,0,35,0
38,9,2,2,0,1,0,0,40,0
36,3,2,2,0,1,0,0,40,0
34,10,2,2,0,1,15024,0,45,1
32,9,4,0,1,1,0,0,40,0
57,9,2,2,0,1,0,0,50,1
31,10,0,0,4,0,0,0,40,0
38,13,4,3,1,0,0,0,38,0
39,9,0,7,1,0,0,0,40,0
35,9,2,2,0,1,0,2377,40,0
18,7,4,7,3,0,0,0,20,0
28,9,4,7,1,1,0,0,40,0
41,14,4,3,1,0,0,0,55,0
39,5,2,6,0,1,0,0,40,1
31,10,4,12,1,1,0,0,40,0
38,9,0,0,1,0,0,0,38,0
27,9,2,2,0,1,0,0,40,0
42,14,2,9,0,1,0,1902,55,1
46,13,5,9,4,0,0,0,36,0
20,9,4,0,3,0,0,0,40,0
42,10,0,9,4,0,0,0,20,0
69,9,6,3,1,0,0,0,40,0
47,11,2,0,5,0,0,0,35,0
49,9,2,2,0,1,0,0,40,0
20,10,4,3,3,0,0,0,30,0
52,3,2,11,5,0,0,0,15,0
33,3,2,7,0,1,0,0,59,0
18,7,4,7,3,0,0,0,6,0
55,9,5,4,4,0,0,0,55,0
61,4,2,4,0,1,0,0,40,0
61,10,2,0,0,1,9386,0,40,1
39,13,0,3,1,1,0,0,45,1
30,10,2,2,0,1,0,0,40,0
61,9,0,0,4,0,0,0,40,0
36,12,2,11,5,0,0,0,15,0
34,10,2,2,0,1,0,0,50,0
53,14,2,9,0,1,4386,0,40,1
38,11,2,12,5,0,0,0,36,1
46,13,2,3,0,1,7298,0,50,1
27,9,2,5,0,1,0,0,40,0
32,7,5,5,4,0,0,0,40,0
60,13,6,9,4,0,0,0,60,1
23,13,4,3,3,1,0,0,40,0
29,13,4,9,4,0,14344,0,50,1
22,9,4,2,3,1,0,0,50,0
25,9,4,11,3,1,0,0,35,0
29,13,2,6,0,1,0,0,48,0
90,9,2,2,0,1,0,0,30,0
37,9,0,0,4,0,0,0,40,0
32,9,4,2,3,1,0,0,38,0
18,9,3,7,3,1,0,0,40,0
35,10,4,7,1,0,0,0,65,0
50,5,2,2,0,1,2885,0,40,0
54,9,2,2,0,1,5178,0,40,1
43,13,2,3,0,1,0,0,45,1
28,9,4,3,1,1,0,0,65,1
51,5,2,4,0,1,0,0,40,0
31,10,4,2,4,1,0,0,42,0
69,9,5,13,4,0,2387,0,40,0
57,13,2,3,0,1,0,0,40,1
28,6,0,6,3,0,0,0,40,0
25,9,4,5,3,1,0,0,95,0
49,12,2,2,0,1,0,0,30,0
52,5,2,5,0,1,0,0,40,0
32,3,3,2,2,1,0,0,40,0
31,10,4,11,1,0,0,0,50,0
30,9,4,2,3,1,0,0,50,0
24,9,2,2,0,1,0,0,60,0
45,12,2,2,0,1,0,0,66,0
30,9,2,6,0,1,0,0,40,0
52,13,2,3,0,1,15024,0,55,1
42,9,0,0,1,0,0,0,25,0
49,9,2,4,0,1,0,0,40,0
20,9,4,7,3,1,0,0,30,0
25,13,4,0,3,0,0,0,40,0
41,5,2,7,0,1,0,0,55,0
55,9,0,11,4,0,0,0,40,0
31,11,2,3,0,1,3137,0,50,0
25,13,4,10,1,0,0,0,40,0
32,9,2,3,0,1,0,0,40,0
29,10,4,0,2,1,0,0,40,0
52,4,6,7,1,0,0,0,40,0
19,10,4,0,3,0,0,0,15,0
43,12,0,2,1,1,0,0,40,0
40,10,2,13,0,1,0,0,40,1
54,2,5,8,2,0,0,0,40,0
35,13,0,11,1,1,0,0,40,0
34,11,4,12,1,0,0,1974,40,0
35,10,2,9,0,1,0,0,40,1
57,16,2,9,0,1,0,0,40,1
26,13,4,7,2,0,0,0,40,0
55,13,6,11,4,0,0,0,15,0
51,13,5,0,4,0,0,0,40,0
35,12,4,13,1,1,0,0,30,0
31,9,2,5,0,1,0,0,40,0
17,7,4,0,3,0,0,0,8,0
38,9,2,6,5,0,0,0,40,0
39,15,2,9,0,1,0,1887,50,1
29,9,2,2,0,1,0,0,45,0
39,11,0,11,4,0,0,0,40,0
42,10,2,9,0,1,0,0,40,1
46,14,2,3,0,1,0,0,50,1
73,4,2,5,0,1,0,0,25,0
47,10,0,9,1,0,0,1876,40,0
28,9,4,11,4,0,0,0,70,0
27,6,4,11,2,1,0,1980,40,0
38,15,4,3,1,1,0,0,40,1
19,9,4,11,1,1,0,0,35,0
60,11,0,9,4,1,0,0,40,1
24,10,4,6,1,1,0,0,40,0
52,7,2,6,0,1,0,0,40,0
36,13,0,3,1,0,0,0,45,0
26,14,4,9,1,0,0,0,40,0
28,13,4,9,3,1,0,0,16,0
38,13,2,2,0,1,0,0,50,1
47,14,2,3,0,1,0,0,50,1
50,13,0,3,4,0,0,0,40,1
27,9,2,11,0,1,0,0,40,0
47,10,6,9,4,0,0,0,40,0
36,6,2,6,3,0,3464,0,40,0
49,9,0,6,1,1,0,0,40,0
63,9,0,3,1,0,0,0,40,0
36,9,2,13,0,1,0,0,70,1
42,10,0,0,4,0,0,0,35,0
28,14,4,3,1,0,0,0,45,0
38,9,2,0,5,0,0,0,22,0
43,13,2,9,0,1,0,1902,40,1
49,10,2,9,0,1,0,0,40,1
59,9,0,6,1,0,0,0,40,0
25,13,2,11,0,1,0,0,40,1
26,12,4,9,1,0,0,0,36,0
59,10,0,9,1,0,0,0,48,0
34,10,2,2,0,1,0,0,45,0
34,14,2,9,0,1,0,0,43,1
67,9,6,7,1,0,0,0,24,0
45,11,0,3,1,0,0,0,44,0
64,4,2,2,0,1,0,0,40,0
51,14,2,9,0,1,0,0,38,1
31,13,2,11,0,1,0,0,55,1
42,13,2,3,0,1,0,0,45,1
65,3,2,7,0,1,0,0,40,0
23,10,4,0,1,1,0,0,20,0
31,10,2,2,0,1,0,0,45,0
33,6,0,6,1,0,0,0,40,0
17,7,4,2,3,1,0,0,35,0
63,14,2,5,0,1,0,0,46,0
48,9,2,6,0,1,0,0,60,1
45,12,2,5,0,1,0,0,40,0
17,6,4,5,3,1,0,0,10,0
26,9,2,2,0,1,0,0,40,0
38,10,0,12,4,0,0,0,40,0
29,9,2,3,5,0,0,0,40,0
44,10,6,0,4,0,0,0,32,0
43,14,2,2,0,1,0,0,40,0
39,13,2,3,0,1,0,0,40,0
43,9,4,7,1,1,0,0,40,0
23,9,4,0,4,0,0,0,45,0
19,9,4,7,3,0,0,0,40,0
49,5,2,2,0,1,0,0,40,0
52,10,2,2,0,1,5013,0,40,0
32,9,2,13,0,1,0,0,50,0
38,13,2,13,0,1,4508,0,40,0
44,10,0,5,3,1,0,0,40,0
63,4,2,11,0,1,0,0,40,0
21,10,4,11,3,1,0,0,40,0
32,10,2,2,0,1,0,0,40,0
24,9,5,7,4,0,0,0,50,0
50,9,2,13,0,1,0,0,40,0
26,13,2,11,0,1,0,0,80,1
35,9,2,3,0,1,0,0,35,0
31,13,2,2,0,1,0,0,44,1
24,2,4,4,1,1,0,0,66,0
40,9,2,2,0,1,0,0,56,0
31,13,4,3,1,1,0,0,55,0
43,9,4,5,3,1,0,0,40,0
44,9,2,11,0,1,0,0,35,1
40,13,4,9,2,0,0,0,40,0
52,10,2,10,0,1,3137,0,42,0
51,3,2,2,0,1,0,0,40,0
39,13,2,9,0,1,0,0,40,0
40,12,2,11,0,1,7688,0,50,1
40,10,4,6,1,1,0,0,35,0
33,9,2,2,0,1,0,0,40,0
38,10,2,10,0,1,0,0,60,1
29,11,0,5,4,1,0,0,50,0
37,10,0,0,1,0,0,0,37,0
37,9,2,2,0,1,15024,0,45,1
19,9,4,6,3,1,0,0,40,0
46,9,2,6,0,1,0,0,40,0
46,12,2,3,0,1,0,0,40,1
37,10,4,10,3,1,0,0,30,0
38,10,0,0,4,0,0,0,43,0
26,9,2,2,0,1,0,0,40,0
34,13,4,7,1,0,0,0,35,0
57,13,2,9,0,1,0,0,40,0
33,7,4,2,1,1,0,0,65,0
26,10,4,10,3,1,0,0,40,0
20,9,4,11,1,0,0,0,84,0
38,13,2,9,0,1,7298,0,60,1
61,10,2,7,0,1,0,0,6,0
17,10,4,2,3,1,0,0,16,0
40,10,2,6,0,1,0,0,40,1
18,7,4,7,3,1,0,0,16,0
21,12,4,11,3,0,0,0,32,0
41,9,4,7,3,1,0,0,40,0
46,7,5,6,1,0,0,0,40,0
55,9,2,3,0,1,0,0,40,0
27,12,4,11,1,1,0,0,52,0
39,9,2,7,0,1,0,0,42,0
36,9,4,13,3,1,0,0,48,0
51,10,2,13,0,1,3908,0,40,0
27,13,4,11,1,1,0,0,40,0
30,13,2,9,0,1,0,0,40,1
42,9,0,11,1,1,0,0,47,0
23,13,4,7,3,0,0,0,20,0
56,11,2,3,0,1,15024,0,40,1
41,10,2,2,0,1,0,0,50,0
49,9,2,2,0,1,0,0,46,0
46,11,0,2,1,0,0,0,60,0
54,9,2,2,0,1,0,0,40,0
38,10,2,13,0,1,7298,0,43,1
45,15,2,9,0,1,0,0,50,1
50,15,2,9,0,1,0,2415,30,1
22,10,4,11,1,0,0,0,40,0
31,9,4,4,1,1,0,0,40,0
27,9,0,7,1,1,0,0,30,0
34,9,2,2,0,1,0,0,40,0
46,7,4,13,3,1,0,0,30,0
47,13,2,11,0,1,0,0,60,1
36,11,2,7,0,1,0,0,40,0
22,9,4,5,3,1,0,0,40,0
51,9,2,11,0,1,0,2002,45,0
43,10,0,7,1,1,0,0,30,0
54,10,6,9,1,1,0,0,50,0
24,5,4,6,3,0,0,0,40,0
29,15,4,9,1,1,0,0,55,0
40,10,0,0,4,0,0,0,38,0
18,7,4,7,3,1,0,0,20,0
31,13,4,0,1,1,0,0,50,0
57,16,2,12,0,1,0,1977,40,1
32,14,4,0,1,0,0,0,40,0
48,14,2,3,0,1,0,0,40,1
24,10,2,2,0,1,0,0,35,0
24,12,0,7,1,0,0,0,22,0
24,11,2,2,0,1,0,0,40,0
49,13,2,9,5,0,7688,0,30,1
27,9,2,4,0,1,0,1573,70,0
37,10,0,12,4,0,0,0,40,0
33,10,2,2,0,1,0,0,60,1
19,10,4,11,3,1,0,0,25,0
45,13,2,3,5,0,0,0,40,1
54,14,0,9,1,0,0,0,40,0
47,9,0,2,4,1,0,625,40,0
22,10,3,11,3,0,0,0,22,0
20,9,4,7,1,1,0,0,40,0
36,5,2,5,0,1,0,0,40,0
58,4,2,13,0,1,0,0,40,1
34,13,0,11,4,0,0,0,40,0
36,14,2,9,5,0,0,1977,44,1
28,13,4,0,1,0,4101,0,60,0
38,11,0,3,3,1,0,0,40,0
32,7,4,2,1,1,0,0,40,0
35,9,2,3,0,1,0,0,60,0
51,12,2,11,0,1,0,0,60,0
